,Errors,Epochs,Denominator,Algorithm,Parameters
9351,7.8898759656178745,12,-,HAM,"(1, 5)"
9352,0.7693207152310731,12,temporal,LAIS,"(0.25, 1)"
9353,1.1889675783583071,12,temporal,LAIS,"(0.5, 1)"
9354,0.6262663309886152,12,temporal,LAIS,"(1, 3)"
9355,1.2635871438709818,12,temporal,LAIS,"(1, 5)"
9356,0.1624786851630994,12,all,LAIS,"(0.25, 1)"
9357,0.08824295793844676,12,all,LAIS,"(0.5, 1)"
9358,0.18233836343594406,12,all,LAIS,"(1, 3)"
9359,0.24671410384099865,12,all,LAIS,"(1, 5)"
9360,3.988304028818728,24,-,HAM,"(0.25, 1)"
9361,4.859930914618576,24,-,HAM,"(0.5, 1)"
9362,1.0720785561670645,24,-,HAM,"(1, 3)"
9363,3.950695204358868,24,-,HAM,"(1, 5)"
9364,0.06901347085678422,12,spatial,LAIS,"(0.25, 1)"
9365,6.860434414071671,12,-,HAM,"(0.25, 1)"
9366,0.1406172009397165,12,spatial,LAIS,"(0.5, 1)"
9367,8.993264153092863,12,-,HAM,"(0.5, 1)"
9368,0.0787140919424441,12,spatial,LAIS,"(1, 3)"
9369,2.21876658091036,12,-,HAM,"(1, 3)"
9370,0.105203489078339,12,spatial,LAIS,"(1, 5)"
9371,6.436743104042058,12,-,HAM,"(1, 5)"
9372,0.7918038657392794,12,temporal,LAIS,"(0.25, 1)"
9373,1.7578524187331204,12,temporal,LAIS,"(0.5, 1)"
9374,0.8401932122075626,12,temporal,LAIS,"(1, 3)"
9375,0.4396881405726271,12,temporal,LAIS,"(1, 5)"
9376,0.10458046772560477,12,all,LAIS,"(0.25, 1)"
9377,0.09193729613059838,12,all,LAIS,"(0.5, 1)"
9378,0.09128794164257252,12,all,LAIS,"(1, 3)"
9379,0.1085858046206845,12,all,LAIS,"(1, 5)"
9380,4.559492797474488,24,-,HAM,"(0.25, 1)"
9381,4.851623522581403,24,-,HAM,"(0.5, 1)"
9382,1.2311336034870115,24,-,HAM,"(1, 3)"
9383,5.637403535317692,24,-,HAM,"(1, 5)"
9384,0.16345632318301934,12,spatial,LAIS,"(0.25, 1)"
9385,6.259294345142138,12,-,HAM,"(0.25, 1)"
9386,0.22841772235668534,12,spatial,LAIS,"(0.5, 1)"
9387,5.280208862638991,12,-,HAM,"(0.5, 1)"
9388,0.07636418445234719,12,spatial,LAIS,"(1, 3)"
9389,1.828669511836185,12,-,HAM,"(1, 3)"
9390,0.11379644039682382,12,spatial,LAIS,"(1, 5)"
9391,6.9991092240145445,12,-,HAM,"(1, 5)"
